problem,calibratorVariant,queryVariant,run,poolCount,candidateCount,eligibleCount,selectedCount,oracleCount,meanDB,medianDB,QPTau,rhoUtilityNegDB
DASCMOP3_BC,auto,HighProbBoundary,3,897,6375,3874,3744,3744,0.000483782974545308,0.000482244384775018,1,-0.165082684396948
DASCMOP3_BC,auto,HighProbBoundary,4,902,5948,3257,3196,3196,0.000510434939755332,0.000517952693128369,1,-0.0889896293576627
DASCMOP3_BC,auto,HighProbBoundary,5,897,6245,3590,3471,3471,0.000506339290443547,0.000504689311077717,1,-0.148418946204528
DASCMOP3_BC,auto,ParetoOnly,1,904,5833,3348,3259,3259,0.00048219449083497,0.000484007538530349,1,0.036758294784986
DASCMOP3_BC,auto,ParetoOnly,2,913,6337,3602,3418,3418,0.000517315762473531,0.000498875012954422,1,-0.0307597084970597
DASCMOP3_BC,auto,ParetoOnly,3,897,6375,3874,3744,3744,0.00048069869063413,0.000481686717482596,1,0.0578899650176577
DASCMOP3_BC,auto,ParetoOnly,4,902,5948,3257,3196,3196,0.000509635032582293,0.000516070704005884,1,-0.0319486007249509
DASCMOP3_BC,auto,ParetoOnly,5,897,6245,3590,3471,3471,0.000505342967901098,0.000504689311077717,1,0.00131078120219432
DASCMOP3_BC,auto,RandBoundary,1,904,5833,3348,3259,3259,0.000485508254183816,0.000486824445827789,1,0.0118000412263895
DASCMOP3_BC,auto,RandBoundary,2,913,6337,3602,3418,3418,0.000518037733060637,0.000500713033825349,1,-0.0250760371460431
DASCMOP3_BC,auto,RandBoundary,3,897,6375,3874,3744,3744,0.000481337482925649,0.000483509537588725,1,-0.00742990450408059
DASCMOP3_BC,auto,RandBoundary,4,902,5948,3257,3196,3196,0.000509614993099938,0.000516007452045719,1,-0.0193713142875998
DASCMOP3_BC,auto,RandBoundary,5,897,6245,3590,3471,3471,0.000504586153094517,0.000502799210934706,1,0.0254474017256872
DASCMOP3_BC,auto,UncertainOnly,1,904,5833,3348,3259,3259,0.000487693165597109,0.000488398468057092,1,-0.0265720675170627
DASCMOP3_BC,auto,UncertainOnly,2,913,6337,3602,3418,3418,0.00051515316650686,0.000497850943702827,1,-0.130651811143208
DASCMOP3_BC,auto,UncertainOnly,3,897,6375,3874,3744,3744,0.000481241510791461,0.000480867594802127,1,-0.0913623801561517
DASCMOP3_BC,auto,UncertainOnly,4,902,5948,3257,3196,3196,0.000508738511723946,0.000516070704005884,1,-0.0620653066188275
DASCMOP3_BC,auto,UncertainOnly,5,897,6245,3590,3471,3471,0.000506388291744972,0.000504689311077717,1,-0.0994522503833049
DASCMOP3_BC,beta,Full,1,901,6033,3554,3460,3460,0.000513706940908674,0.00053368441562215,1,-0.0305044725552111
DASCMOP3_BC,beta,Full,2,919,5995,3191,3017,3017,0.000526805000528996,0.000516215770440481,1,0.026662868608228
DASCMOP3_BC,beta,Full,3,899,6170,3584,3467,3467,0.000523373835019673,0.000506116316649194,1,0.0410510475584019
DASCMOP3_BC,beta,Full,4,882,5570,3266,3206,3206,0.000475714404691004,0.000488136256858036,1,0.0649501125403403
DASCMOP3_BC,beta,Full,5,878,5702,3446,3315,3315,0.000500596591136561,0.000499906069427483,1,0.0154912339726581
DASCMOP3_BC,beta,HighProbBoundary,1,901,6033,3554,3460,3460,0.000519160113695699,0.000536854151265583,1,-0.164200801133866
DASCMOP3_BC,beta,HighProbBoundary,2,919,5995,3191,3017,3017,0.000528703492677631,0.000515774995627909,1,-0.205537704711835
DASCMOP3_BC,beta,HighProbBoundary,3,899,6170,3584,3467,3467,0.000526484290567916,0.000507411134734592,1,-0.206404150970697
DASCMOP3_BC,beta,HighProbBoundary,4,882,5570,3266,3206,3206,0.000476794946329895,0.000489215812370506,1,-0.0914451765632405
DASCMOP3_BC,beta,HighProbBoundary,5,878,5702,3446,3315,3315,0.000500834312400556,0.000498542695457321,1,-0.125501056256551
DASCMOP3_BC,beta,ParetoOnly,1,901,6033,3554,3460,3460,0.000513706940908674,0.00053368441562215,1,-0.0301710541575525
DASCMOP3_BC,beta,ParetoOnly,2,919,5995,3191,3017,3017,0.000526805000528996,0.000516215770440481,1,0.026662868608228
DASCMOP3_BC,beta,ParetoOnly,3,899,6170,3584,3467,3467,0.000523373835019673,0.000506116316649194,1,0.0410510475584019
DASCMOP3_BC,beta,ParetoOnly,4,882,5570,3266,3206,3206,0.000475714404691004,0.000488136256858036,1,0.0649501125403403
DASCMOP3_BC,beta,ParetoOnly,5,878,5702,3446,3315,3315,0.000500596591136561,0.000499906069427483,1,0.0154912339726581
DASCMOP3_BC,beta,RandBoundary,1,901,6033,3554,3460,3460,0.000516019282557708,0.000534380985374223,1,0.0132681615818821
DASCMOP3_BC,beta,RandBoundary,2,919,5995,3191,3017,3017,0.000523440220545376,0.000515774995627909,1,-0.011668606063062
DASCMOP3_BC,beta,RandBoundary,3,899,6170,3584,3467,3467,0.000523772574507606,0.00050577053433561,1,-0.00454686651650995
DASCMOP3_BC,beta,RandBoundary,4,882,5570,3266,3206,3206,0.000476033728040828,0.000488320255433001,1,-0.00434271798175016
DASCMOP3_BC,beta,RandBoundary,5,878,5702,3446,3315,3315,0.000500511689686818,0.000498551507555156,1,-0.0159819652878578
DASCMOP3_BC,beta,UncertainOnly,1,901,6033,3554,3460,3460,0.000519160113695699,0.000536854151265583,1,-0.159177672863333
DASCMOP3_BC,beta,UncertainOnly,2,919,5995,3191,3017,3017,0.000528481965258161,0.000515464283518386,1,-0.198395050776631
DASCMOP3_BC,beta,UncertainOnly,3,899,6170,3584,3467,3467,0.000526325148583663,0.000506438507596946,1,-0.201577922962269
DASCMOP3_BC,beta,UncertainOnly,4,882,5570,3266,3206,3206,0.000476609042175356,0.000488939615760393,1,-0.0747672280050129
DASCMOP3_BC,beta,UncertainOnly,5,878,5702,3446,3315,3315,0.000500834312400556,0.000498542695457321,1,-0.113848732192216
DASCMOP3_BC,raw,Full,1,891,5953,3312,3219,3219,0.000528082260195704,0.000540909595103808,1,0.0593208900987359
DASCMOP3_BC,raw,Full,2,914,6094,3484,3300,3300,0.000505539049546699,0.000489220244981355,1,-0.0445586765423453
DASCMOP3_BC,raw,Full,3,913,6336,3633,3528,3528,0.000519974040340121,0.000512444473985636,1,-0.0109006009647499
DASCMOP3_BC,raw,Full,4,891,5552,3045,2983,2983,0.000520454062595682,0.000519472828859354,1,0.125086844847386
DASCMOP3_BC,raw,Full,5,902,5967,3647,3514,3514,0.000515483024306221,0.000509917782887652,1,-0.056817431020331
DASCMOP3_BC,raw,HighProbBoundary,1,891,5953,3312,3219,3219,0.000533483220982531,0.000543292275991027,1,0.0618793746536854
DASCMOP3_BC,raw,HighProbBoundary,2,914,6094,3484,3300,3300,0.000504099966014555,0.000488435562523972,1,-0.249923085880781
DASCMOP3_BC,raw,HighProbBoundary,3,913,6336,3633,3528,3528,0.000523356751360162,0.000513068055127781,1,-0.109162813300609
DASCMOP3_BC,raw,HighProbBoundary,4,891,5552,3045,2983,2983,0.000521500780607507,0.000522242728680224,1,-0.0425919913585361
DASCMOP3_BC,raw,HighProbBoundary,5,902,5967,3647,3514,3514,0.000516813462455729,0.000510451340680084,1,-0.107924812109898
DASCMOP3_BC,raw,ParetoOnly,1,891,5953,3312,3219,3219,0.000528082260195704,0.000540909595103808,1,0.0593208900987359
DASCMOP3_BC,raw,ParetoOnly,2,914,6094,3484,3300,3300,0.000505539049546699,0.000489220244981355,1,-0.0445586765423453
DASCMOP3_BC,raw,ParetoOnly,3,913,6336,3633,3528,3528,0.000519974040340121,0.000512444473985636,1,-0.0109006009647499
DASCMOP3_BC,raw,ParetoOnly,4,891,5552,3045,2983,2983,0.000520454062595682,0.000519472828859354,1,0.125086844847386
DASCMOP3_BC,raw,ParetoOnly,5,902,5967,3647,3514,3514,0.000515483024306221,0.000509917782887652,1,-0.056817431020331
DASCMOP3_BC,raw,RandBoundary,1,891,5953,3312,3219,3219,0.000530594596862577,0.000541624994406992,1,-0.0258152288046641
DASCMOP3_BC,raw,RandBoundary,2,914,6094,3484,3300,3300,0.000504050076973062,0.000488685491088269,1,0.00169826039580219
DASCMOP3_BC,raw,RandBoundary,3,913,6336,3633,3528,3528,0.000520795202733309,0.000512479570927154,1,0.0129367516571719
DASCMOP3_BC,raw,RandBoundary,4,891,5552,3045,2983,2983,0.000520812755235932,0.000520019490279964,1,0.0016209829829068
DASCMOP3_BC,raw,RandBoundary,5,902,5967,3647,3514,3514,0.000514317496992156,0.000508009117455135,1,0.0235671264121075
DASCMOP3_BC,raw,UncertainOnly,1,891,5953,3312,3219,3219,0.000527371413951047,0.000540434369861259,1,0.127955712078611
DASCMOP3_BC,raw,UncertainOnly,2,914,6094,3484,3300,3300,0.000503795764339721,0.000488896633009201,1,0.0623504574292838
DASCMOP3_BC,raw,UncertainOnly,3,913,6336,3633,3528,3528,0.000518880617298488,0.000511817101840556,1,0.10526182450584
DASCMOP3_BC,raw,UncertainOnly,4,891,5552,3045,2983,2983,0.000520149151132923,0.000519472828859354,1,0.16644253874382
DASCMOP3_BC,raw,UncertainOnly,5,902,5967,3647,3514,3514,0.000513475472571646,0.000506719881072842,1,0.003618840681678
DASCMOP3_BC,temperature,Full,1,891,5953,3312,3219,3219,0.000528082260195704,0.000540909595103808,1,0.0593208900987359
DASCMOP3_BC,temperature,Full,2,914,6401,3561,3378,3378,0.000529953918773413,0.000510785567999952,1,-0.0566664296257821
DASCMOP3_BC,temperature,Full,3,913,6336,3633,3528,3528,0.000519974040340121,0.000512444473985636,1,-0.0109006009647499
DASCMOP3_BC,temperature,Full,4,891,5552,3045,2983,2983,0.000520454062595682,0.000519472828859354,1,0.125086844847386
DASCMOP3_BC,temperature,Full,5,902,5967,3647,3514,3514,0.000515483024306221,0.000509917782887652,1,-0.056817431020331
DASCMOP3_BC,temperature,HighProbBoundary,1,891,5953,3312,3219,3219,0.000533483220982531,0.000543292275991027,1,0.0612372497946817
DASCMOP3_BC,temperature,HighProbBoundary,2,914,6401,3561,3378,3378,0.000528573350151449,0.000509772549528,1,-0.227288847384938
DASCMOP3_BC,temperature,HighProbBoundary,3,913,6336,3633,3528,3528,0.000523356751360162,0.000513068055127781,1,-0.108801596411351
DASCMOP3_BC,temperature,HighProbBoundary,4,891,5552,3045,2983,2983,0.000521500780607507,0.000522242728680224,1,-0.0411989321642121
DASCMOP3_BC,temperature,HighProbBoundary,5,902,5967,3647,3514,3514,0.000516813462455728,0.000510451340680084,1,-0.108185247440568
DASCMOP3_BC,temperature,ParetoOnly,1,891,5953,3312,3219,3219,0.000528082260195704,0.000540909595103808,1,0.0593208900987359
DASCMOP3_BC,temperature,ParetoOnly,2,914,6401,3561,3378,3378,0.000529953918773413,0.000510785567999952,1,-0.0566664296257821
DASCMOP3_BC,temperature,ParetoOnly,3,913,6336,3633,3528,3528,0.000519974040340121,0.000512444473985636,1,-0.0109006009647499
DASCMOP3_BC,temperature,ParetoOnly,4,891,5552,3045,2983,2983,0.000520454062595682,0.000519472828859354,1,0.125086844847386
DASCMOP3_BC,temperature,ParetoOnly,5,902,5967,3647,3514,3514,0.000515483024306221,0.000509917782887652,1,-0.056817431020331
DASCMOP3_BC,temperature,RandBoundary,1,891,5953,3312,3219,3219,0.000531232918343227,0.000542113010063481,1,-0.0374438030011978
DASCMOP3_BC,temperature,RandBoundary,2,914,6401,3561,3378,3378,0.000528545800716381,0.000511127383623237,1,-0.000966514500284388
DASCMOP3_BC,temperature,RandBoundary,3,913,6336,3633,3528,3528,0.000520672919344798,0.000512427332344447,1,-0.0211731601961544
DASCMOP3_BC,temperature,RandBoundary,4,891,5552,3045,2983,2983,0.000521197691549429,0.000519905007336718,1,0.0127302113621314
DASCMOP3_BC,temperature,RandBoundary,5,902,5967,3647,3514,3514,0.000515075267329855,0.000508126126659578,1,0.0341203560510707
DASCMOP3_BC,temperature,UncertainOnly,1,891,5953,3312,3219,3219,0.000527371413951047,0.000540434369861259,1,0.128007011985224
DASCMOP3_BC,temperature,UncertainOnly,2,914,6401,3561,3378,3378,0.000528170333817715,0.000509772549528,1,0.0910530481647843
DASCMOP3_BC,temperature,UncertainOnly,3,913,6336,3633,3528,3528,0.000518880617298488,0.000511817101840556,1,0.106523436772039
DASCMOP3_BC,temperature,UncertainOnly,4,891,5552,3045,2983,2983,0.000520149151132923,0.000519472828859354,1,0.16498735947087
DASCMOP3_BC,temperature,UncertainOnly,5,902,5967,3647,3514,3514,0.000513475472571646,0.000506719881072842,1,0.00722462502098461
DASCMOP4_BC,auto,Full,1,501,6410,3683,3116,3116,0.590578555825589,0.514139334260616,0.14987163029525,-0.0331125327356109
DASCMOP4_BC,auto,Full,2,571,5492,3169,2929,2929,0.752373783562978,0.771284910795805,0.0617958347558894,0.0344112244321226
DASCMOP4_BC,auto,Full,3,558,6681,4157,3441,3441,0.643609190659088,0.569515441041894,0.0959023539668701,-0.109708318263222
DASCMOP4_BC,auto,Full,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,auto,Full,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,auto,HighProbBoundary,1,501,6410,3683,3116,3116,0.602359033952986,0.530207869795928,0.135109114249037,0.0343982096288361
DASCMOP4_BC,auto,HighProbBoundary,2,571,5492,3169,2929,2929,0.751236509825736,0.769986940341486,0.0631614885626494,0.172377039032528
DASCMOP4_BC,auto,HighProbBoundary,3,558,6681,4157,3441,3441,0.614463589887975,0.529008509023485,0.106073815751235,0.0779595226867239
DASCMOP4_BC,auto,HighProbBoundary,4,550,5910,3185,3002,3002,0.666851638475874,0.698025324216996,0.106262491672219,NaN
DASCMOP4_BC,auto,HighProbBoundary,5,560,5527,2934,2762,2762,0.778877623111986,0.839929274524067,0.0604634322954381,NaN
DASCMOP4_BC,auto,ParetoOnly,1,501,6410,3683,3116,3116,0.590578555825589,0.514139334260616,0.14987163029525,-0.0331125327356109
DASCMOP4_BC,auto,ParetoOnly,2,571,5492,3169,2929,2929,0.752373783562978,0.771284910795805,0.0617958347558894,0.0344112244321226
DASCMOP4_BC,auto,ParetoOnly,3,558,6681,4157,3441,3441,0.643609190659088,0.569515441041894,0.0959023539668701,-0.109708318263222
DASCMOP4_BC,auto,ParetoOnly,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,auto,ParetoOnly,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,auto,RandBoundary,1,501,6410,3683,3116,3116,0.585979989550326,0.482688658045198,0.155648267008986,-0.0151531160658557
DASCMOP4_BC,auto,RandBoundary,2,571,5492,3169,2929,2929,0.750354026265274,0.764768780450995,0.0635029020143394,-0.00120255182687515
DASCMOP4_BC,auto,RandBoundary,3,558,6681,4157,3441,3441,0.617646694686431,0.542693033614592,0.104911362975879,-0.0227075444246414
DASCMOP4_BC,auto,RandBoundary,4,550,5910,3185,3002,3002,0.652712870062924,0.661112901176381,0.114590273151233,0.0333968024803288
DASCMOP4_BC,auto,RandBoundary,5,560,5527,2934,2762,2762,0.769547897932492,0.816880275351647,0.0651701665459812,0.00382368991595311
DASCMOP4_BC,auto,UncertainOnly,1,501,6410,3683,3116,3116,0.602670842418852,0.53065330182003,0.135109114249037,0.0368431790784645
DASCMOP4_BC,auto,UncertainOnly,2,571,5492,3169,2929,2929,0.756521880779209,0.783555635735183,0.0594059405940594,0.0443759654661297
DASCMOP4_BC,auto,UncertainOnly,3,558,6681,4157,3441,3441,0.61418987611235,0.529008509023485,0.105783202557396,0.0823857631057953
DASCMOP4_BC,auto,UncertainOnly,4,550,5910,3185,3002,3002,0.666851638475874,0.698025324216996,0.106262491672219,NaN
DASCMOP4_BC,auto,UncertainOnly,5,560,5527,2934,2762,2762,0.778877623111986,0.839929274524067,0.0604634322954381,NaN
DASCMOP4_BC,beta,Full,1,501,6410,3683,3116,3116,0.590578555825589,0.514139334260616,0.14987163029525,-0.0331125327356109
DASCMOP4_BC,beta,Full,2,569,5872,3524,3213,3213,0.700311705411378,0.694212635127587,0.0631808278867102,-0.0437059203187067
DASCMOP4_BC,beta,Full,3,558,6681,4157,3441,3441,0.643609190659088,0.569515441041894,0.0959023539668701,-0.109708318263222
DASCMOP4_BC,beta,Full,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,beta,Full,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,beta,HighProbBoundary,1,501,6410,3683,3116,3116,0.601940724575896,0.530000202541211,0.135430038510911,0.0244360037648791
DASCMOP4_BC,beta,HighProbBoundary,2,569,5872,3524,3213,3213,0.671592976380517,0.594094937035375,0.0709617180205415,0.25766460349639
DASCMOP4_BC,beta,HighProbBoundary,3,558,6681,4157,3441,3441,0.614179261661475,0.529008509023485,0.106364428945074,0.0831164203651064
DASCMOP4_BC,beta,HighProbBoundary,4,550,5910,3185,3002,3002,0.666851638475874,0.698025324216996,0.106262491672219,NaN
DASCMOP4_BC,beta,HighProbBoundary,5,560,5527,2934,2762,2762,0.778877623111986,0.839929274524067,0.0604634322954381,NaN
DASCMOP4_BC,beta,ParetoOnly,1,501,6410,3683,3116,3116,0.590578555825589,0.514139334260616,0.14987163029525,-0.0331125327356109
DASCMOP4_BC,beta,ParetoOnly,2,569,5872,3524,3213,3213,0.700311705411378,0.694212635127587,0.0631808278867102,-0.0437059203187067
DASCMOP4_BC,beta,ParetoOnly,3,558,6681,4157,3441,3441,0.643609190659088,0.569515441041894,0.0959023539668701,-0.109708318263222
DASCMOP4_BC,beta,ParetoOnly,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,beta,ParetoOnly,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,beta,RandBoundary,1,501,6410,3683,3116,3116,0.581234144443599,0.478720217065511,0.15982028241335,-0.0127231746738481
DASCMOP4_BC,beta,RandBoundary,2,569,5872,3524,3213,3213,0.68286672048078,0.655109090077422,0.0687830687830688,-0.0410297196645378
DASCMOP4_BC,beta,RandBoundary,3,558,6681,4157,3441,3441,0.613641029686329,0.533678833089884,0.106073815751235,-0.0336606729517508
DASCMOP4_BC,beta,RandBoundary,4,550,5910,3185,3002,3002,0.654903961160083,0.671028781205634,0.111592271818787,0.0222879881551992
DASCMOP4_BC,beta,RandBoundary,5,560,5527,2934,2762,2762,0.763564170654523,0.78082234995378,0.0662563359884142,-0.011459882632239
DASCMOP4_BC,beta,UncertainOnly,1,501,6410,3683,3116,3116,0.601940724575896,0.530000202541211,0.135430038510911,0.034329243942331
DASCMOP4_BC,beta,UncertainOnly,2,569,5872,3524,3213,3213,0.672067287409821,0.594094937035375,0.0706504824151883,0.221178596294792
DASCMOP4_BC,beta,UncertainOnly,3,558,6681,4157,3441,3441,0.614179261661475,0.529008509023485,0.106364428945074,0.0873449969752827
DASCMOP4_BC,beta,UncertainOnly,4,550,5910,3185,3002,3002,0.666851638475874,0.698025324216996,0.106262491672219,NaN
DASCMOP4_BC,beta,UncertainOnly,5,560,5527,2934,2762,2762,0.778877623111986,0.839929274524067,0.0604634322954381,NaN
DASCMOP4_BC,raw,Full,1,501,6444,3674,3123,3123,0.592350387390798,0.508603272166732,0.144412423951329,-0.0214788543319784
DASCMOP4_BC,raw,Full,2,569,6952,3871,3323,3323,0.669102219075806,0.658490847396555,0.159193499849534,0.00771081069871498
DASCMOP4_BC,raw,Full,3,558,6406,3742,3213,3213,0.67169981751476,0.670479804721027,0.0846560846560847,-0.0944670937946872
DASCMOP4_BC,raw,Full,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,raw,Full,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,raw,HighProbBoundary,1,501,6444,3674,3123,3123,0.604018350345744,0.52945493906723,0.130323406980467,0.0327212579931435
DASCMOP4_BC,raw,HighProbBoundary,2,569,6952,3871,3323,3323,0.642475862660717,0.59196757720858,0.182064399638881,-0.0920072531741983
DASCMOP4_BC,raw,HighProbBoundary,3,558,6406,3742,3213,3213,0.649315845228116,0.58933653683994,0.0846560846560847,0.132701451138657
DASCMOP4_BC,raw,HighProbBoundary,4,550,5910,3185,3002,3002,0.666851638475874,0.698025324216996,0.106262491672219,NaN
DASCMOP4_BC,raw,HighProbBoundary,5,560,5527,2934,2762,2762,0.778877623111986,0.839929274524067,0.0604634322954381,NaN
DASCMOP4_BC,raw,ParetoOnly,1,501,6444,3674,3123,3123,0.592350387390798,0.508603272166732,0.144412423951329,-0.0214788543319784
DASCMOP4_BC,raw,ParetoOnly,2,569,6952,3871,3323,3323,0.669102219075806,0.658490847396555,0.159193499849534,0.00771081069871498
DASCMOP4_BC,raw,ParetoOnly,3,558,6406,3742,3213,3213,0.67169981751476,0.670479804721027,0.0846560846560847,-0.0944670937946872
DASCMOP4_BC,raw,ParetoOnly,4,550,5910,3185,3002,3002,0.660766212371617,0.682686753663938,0.109926715522985,0.00271152065141583
DASCMOP4_BC,raw,ParetoOnly,5,560,5527,2934,2762,2762,0.772899953569226,0.833731444891664,0.0640839971035482,0.00645791671930708
DASCMOP4_BC,raw,RandBoundary,1,501,6444,3674,3123,3123,0.572009790885251,0.464973506704179,0.159462055715658,0.0192039477008536
DASCMOP4_BC,raw,RandBoundary,2,569,6952,3871,3323,3323,0.648780282412545,0.593534539560115,0.176346674691544,0.0139208354590832
