scope,name,family,metric,baseVariant,compareVariant,baseDescription,compareDescription,betterDirection,pairCount,baseMean,compareMean,meanDiff,baseMedian,compareMedian,medianDiff,signrankP,holmAdjustedP
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0,0.00580303869347117,0.00580303869347117,0,0.00583462481710606,0.00583462481710606,0.03125,0.40625
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,refineGainPerSeed,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0,0,0,0,0,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,1.5,1.66666666666667,0.166666666666667,1,2,0.5,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,1.5,0.666666666666667,-0.833333333333333,1,0,-0.5,0.25,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,1.5,1.16666666666667,-0.333333333333333,1,1,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,1.5,2.5,1,1,3,1.5,0.3125,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,1.5,0.833333333333333,-0.666666666666667,1,0.5,-0.5,0.25,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,1.5,0,-1.5,1,0,-1,0.125,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,1.5,1.5,0,1,1,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,1.5,1.66666666666667,0.166666666666667,1,1,0.5,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,1.5,0.833333333333333,-0.666666666666667,1,1,-0.5,0.75,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,1.5,1.5,0,1,1,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,1.5,1.66666666666667,0.166666666666667,1,2,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,1.5,0,-1.5,1,0,-1,0.125,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,1.5,1.66666666666667,0.166666666666667,1,2,1,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,FFC,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,1.5,0,-1.5,1,0,-1,0.125,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,0.48405330301882,0.419290192566055,-0.0647631104527656,0.5,0.411442006269592,-0.100574712643678,0.4375,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,0.48405330301882,0.559255015137368,0.0752017121185478,0.5,0.542483660130719,0.0405679513184584,0.3125,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,0.48405330301882,0.4039296473507,-0.0801236556681203,0.5,0.392344497607655,-0.056140350877193,0.15625,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,0.48405330301882,0.414292167103262,-0.0697611359155587,0.5,0.392080745341615,-0.0535714285714286,0.3125,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,0.48405330301882,0.456871548719704,-0.0271817542991167,0.5,0.466379310344828,-0.0173076923076923,0.4375,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,0.48405330301882,0.680652680652681,0.19659937763386,0.5,0.683333333333333,0.183333333333333,0.0625,0.6875
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,0.48405330301882,0.48405330301882,0,0.5,0.5,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,0.48405330301882,0.205006697020521,-0.279046605998299,0.5,0.211103253182461,-0.288961038961039,0.03125,0.375
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,0.48405330301882,0.508686166774402,0.0246328637555818,0.5,0.5,-0.0323206205559147,0.90625,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,0.48405330301882,0.48405330301882,0,0.5,0.5,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,0.48405330301882,0.409443789091497,-0.0746095139273232,0.5,0.384024577572965,-0.0948752582234229,0.21875,1
problem,DASCMOP9_BC,DASCMOP_BC,FGY,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,0.48405330301882,0.47856967556456,-0.00548362745425981,0.5,0.496894409937888,0.0268099547511312,0.84375,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,4103.33333333333,2429.66666666667,-1673.66666666667,4234.5,2409,-1844.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,4103.33333333333,2753.16666666667,-1350.16666666667,4234.5,2750,-1378,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,4103.33333333333,3989.66666666667,-113.666666666667,4234.5,4250,-205.5,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,4103.33333333333,4232.33333333333,129,4234.5,4301.5,-72,1,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,4103.33333333333,4108.16666666667,4.83333333333333,4234.5,4170.5,111.5,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,4103.33333333333,561.833333333333,-3541.5,4234.5,615.5,-3607.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,4103.33333333333,4103.33333333333,0,4234.5,4234.5,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,4103.33333333333,4671.33333333333,568,4234.5,4765.5,648.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,4103.33333333333,3293.16666666667,-810.166666666667,4234.5,3280,-884.5,0.0625,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,4103.33333333333,4099.16666666667,-4.16666666666667,4234.5,4215,12.5,1,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,4103.33333333333,3479.83333333333,-623.5,4234.5,3489,-671,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,4103.33333333333,3979.66666666667,-123.666666666667,4234.5,4131,-86.5,0.25,1
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,4103.33333333333,261.333333333333,-3842,4234.5,244,-3884.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,tightBracketAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,4103.33333333333,0,-4103.33333333333,4234.5,0,-4234.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",higher_better,6,94,78.3333333333333,-15.6666666666667,87.5,79.5,-7.5,0.5625,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",higher_better,6,94,21,-73,87.5,20.5,-64,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",higher_better,6,94,47.6666666666667,-46.3333333333333,87.5,48.5,-37.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",higher_better,6,94,120,26,87.5,111.5,16.5,0.3125,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",higher_better,6,94,99.1666666666667,5.16666666666667,87.5,97.5,10.5,0.4375,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",higher_better,6,94,42.1666666666667,-51.8333333333333,87.5,42.5,-48.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",higher_better,6,94,94,0,87.5,87.5,0,1,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",higher_better,6,94,236.166666666667,142.166666666667,87.5,237.5,149,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",higher_better,6,94,45,-49,87.5,41,-46,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_boundary_only,BoundaryCore mainline with beta calibrator,"Selector ablation: boundary-only ordering",higher_better,6,94,94.3333333333333,0.333333333333333,87.5,88,0,0.5,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,selector_random_shortlist,BoundaryCore mainline with beta calibrator,"Selector ablation: random selection within Pareto shortlist",higher_better,6,94,96.3333333333333,2.33333333333333,87.5,95.5,5.5,0.59375,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,feasible_forward_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable feasible forward exploit",higher_better,6,94,91.5,-2.5,87.5,94.5,-1.5,0.75,1
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,infeasible_shrink_off,BoundaryCore mainline with beta calibrator,"Refinement ablation: disable infeasible bracket shrink",higher_better,6,94,0,-94,87.5,0,-87.5,0.03125,0.4375
problem,DASCMOP9_BC,DASCMOP_BC,recoverAbsCount,boundarycore_beta,no_boundary,BoundaryCore mainline with beta calibrator,"Final-effect ablation: boundary budget disabled via bRho = 0",higher_better,6,94,0,-94,87.5,0,-87.5,0.03125,0.4375
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,boundarycore_raw,BoundaryCore mainline with beta calibrator,"BoundaryCore mainline with raw calibrator",lower_better,54,0.0306081872552878,0.0100322211516937,-0.0205759661035941,0.0233268168346292,0.00969999892822422,-0.0152224099567998,1.33677510019053e-09,1.73780763024769e-08
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,bridge_topk_1,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 1",lower_better,54,0.0306081872552878,0.0308717162526529,0.000263528997365118,0.0233268168346292,0.0260507436766381,0.000445329383924211,0.727304161274627,1
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,bridge_topk_3,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeTopK = 3",lower_better,54,0.0306081872552878,0.0354640411702049,0.0048558539149172,0.0233268168346292,0.0353494071281913,0.0047752579397798,0.00376343621619329,0.0376343621619329
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,bridge_gap_0,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0",lower_better,54,0.0306081872552878,0.0312500662858806,0.000641879030592886,0.0233268168346292,0.0222095185999132,0,0.563280468370981,1
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,bridge_gap_0p02,BoundaryCore mainline with beta calibrator,"Bridge ablation with BridgeActivationGap = 0.02",lower_better,54,0.0306081872552878,0.0315179937246443,0.000909806469356533,0.0233268168346292,0.0245290535785321,0,0.29687980631674,1
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,midpoint_only,BoundaryCore mainline with beta calibrator,"Finder ablation: midpoint only, no trust refine",lower_better,54,0.0306081872552878,0.0346653044251923,0.00405711716990454,0.0233268168346292,0.031913564986959,0.00865449248385901,0.0956980425905314,0.861282383314783
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,probe3_only,BoundaryCore mainline with beta calibrator,"Finder ablation: three probes only, no local refine",lower_better,54,0.0306081872552878,0.0311596496060862,0.00055146235079844,0.0233268168346292,0.0251251083074405,0,0.42578125,1
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,boundarycore_no_trust,BoundaryCore mainline with beta calibrator,"Trust ablation: disable trust but force placement refine",lower_better,54,0.0306081872552878,0.031001648976793,0.000393461721505203,0.0233268168346292,0.0281873898590945,-0.00213849767801871,0.688880234113565,1
pooled,ALL_9_BC,ALL_BC,M1_selected,boundarycore_beta,selector_pareto_only,BoundaryCore mainline with beta calibrator,"Selector ablation: Pareto-only ordering",lower_better,54,0.0306081872552878,0.0392079002526276,0.00859971299733984,0.0233268168346292,0.0419928222816539,0.00715210647309722,0.000129587149551202,0.00142545864506322
