problem,stage,loss,stream,addedUpdates,reverseFeasibleCoverage,reverseInfeasibleCoverage,f1Offset,f2Offset,f1BaseOffset,f2BaseOffset,f1EnergyOffset,f2EnergyOffset,medianTrueFeasibleNeighborRMS,medianGeneratedFeasibleNeighborRMS
LIRCMOP8_BC,late,distance,3,20,0.125376303265525,0.0943923981805883,-0.139585642415837,0.026860157638463,-0.0160065309482179,0.0203849634131263,-0.123579111467619,0.0064751942253367,0.0575354821952557,0.00590190227931688
LIRCMOP8_BC,late,distance,3,200,0.178395814154185,0.11870678341212,-0.164180566048369,-0.119809729830252,-0.0014816024652061,0.00682792284173711,-0.162698963583163,-0.126637652671989,0.0575354821952557,0.00651667574152062
LIRCMOP8_BC,late,distance,3,2000,0.205764197019748,0.140994078085807,-0.173196294989998,-0.126401114131773,0.000308730004047642,0.00893698777602961,-0.173505024994045,-0.135338101907803,0.0575354821952557,0.00569798334173783
LIRCMOP8_BC,middle,adversarial,1,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,1,20,0.0882617817307901,0.0805529266128545,-0.0552808805829482,-0.0541257832420285,0.0318001154592123,-0.0283762402164888,-0.0870809960421605,-0.0257495430255397,0.0640037706934257,0.00637895711739912
LIRCMOP8_BC,middle,adversarial,1,200,0.0881424621921225,0.0661243631535001,-0.119576314692836,-0.0878881682162175,0.00528128812726571,0.00661016617643491,-0.124857602820102,-0.0944983343926524,0.0640037706934257,0.00685943718422241
LIRCMOP8_BC,middle,adversarial,1,2000,0.181143852366148,0.111942738470638,-0.122577202505802,-0.0764878020887903,0.00207630636714814,0.00440934493043839,-0.12465350887295,-0.0808971470192287,0.0640037706934257,0.00566854144822874
LIRCMOP8_BC,middle,adversarial,2,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,2,20,0.0985273200299193,0.0810428110118847,-0.0739993342617137,-0.0529928673139437,0.0343016520683343,-0.0309540117001392,-0.108300986330048,-0.0220388556138045,0.0640037706934257,0.00616443399009126
LIRCMOP8_BC,middle,adversarial,2,200,0.106103109033958,0.0708216461894108,-0.130716535966126,-0.0846676367435992,0.00275836487500068,0.00982946653117059,-0.133474900841127,-0.0944971032747698,0.0640037706934257,0.00685229697224825
LIRCMOP8_BC,middle,adversarial,2,2000,0.179872543592905,0.106002534753074,-0.128468506433748,-0.0734437034468788,-0.00153678193534292,0.00892546206672374,-0.126931724498405,-0.0823691655136025,0.0640037706934257,0.00583356613323095
LIRCMOP8_BC,middle,adversarial,3,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,adversarial,3,20,0.0876795497540821,0.0808792521622227,-0.0541719084601849,-0.0508754264504932,0.0305237484946778,-0.0270289576182442,-0.0846956569548627,-0.023846468832249,0.0640037706934257,0.00645491713681152
LIRCMOP8_BC,middle,adversarial,3,200,0.0900943471658932,0.0647135640800711,-0.115215546797684,-0.0893733315055922,0.00572956448430542,0.00678655775921316,-0.120945111281989,-0.0961598892648054,0.0640037706934257,0.00700364286988802
LIRCMOP8_BC,middle,adversarial,3,2000,0.172216404047733,0.101128788830138,-0.120887523223531,-0.0779006936539762,-0.000704836674041479,0.0077762642749574,-0.120182686549489,-0.0856769579289336,0.0640037706934257,0.00571840331154271
LIRCMOP8_BC,middle,distance,1,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,1,20,0.0993628547520219,0.0732934033097553,-0.0754077337288199,-0.0590471026161053,0.0280381591669043,-0.0239563178050759,-0.103445892895724,-0.0350907848110294,0.0640037706934257,0.00638681454354133
LIRCMOP8_BC,middle,distance,1,200,0.12268569208917,0.0707076131717974,-0.134324387196768,-0.100258240893344,0.00544868733329631,0.00578582894669693,-0.139773074530064,-0.106044069840041,0.0640037706934257,0.00630269361696684
LIRCMOP8_BC,middle,distance,1,2000,0.206651859400189,0.128206911727709,-0.153043893427091,-0.110942464450149,0.00056508169225936,0.0104791392896641,-0.153608975119351,-0.121421603739813,0.0640037706934257,0.00572933590625627
LIRCMOP8_BC,middle,distance,2,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,2,20,0.10680747557693,0.0743159183759835,-0.0855656628035316,-0.060985115972612,0.0298461463636201,-0.0257716840963275,-0.115411809167152,-0.0352134318762845,0.0640037706934257,0.00627901529742027
LIRCMOP8_BC,middle,distance,2,200,0.138076765761421,0.0770641158602764,-0.143495771234752,-0.102450437089446,0.00157332026323098,0.0109655123759449,-0.145069091497983,-0.11341594946539,0.0640037706934257,0.00669795800521804
LIRCMOP8_BC,middle,distance,2,2000,0.215547129620998,0.133682295118144,-0.157566981666864,-0.116733436735571,-0.000803042272423137,0.0111377736445293,-0.156763939394441,-0.127871210380101,0.0640037706934257,0.00555257772987023
LIRCMOP8_BC,middle,distance,3,0,0.0940598358278672,0.0926975208482547,-0.0320854675301616,-0.0206383899541922,0.0393369317250602,-0.0379450986847187,-0.0714223992552218,0.0173067087305265,0.0640037706934257,0.00651800074717871
LIRCMOP8_BC,middle,distance,3,20,0.0983463920408804,0.0725404692140489,-0.0791661843068192,-0.057556367774535,0.0262244350352014,-0.0217728888353154,-0.105390619342021,-0.0357834789392195,0.0640037706934257,0.00652624897590444
LIRCMOP8_BC,middle,distance,3,200,0.124862468911392,0.0704208850962991,-0.137683984656594,-0.0985297420825631,0.00226109465473092,0.0103485954088886,-0.139945079311325,-0.108878337491452,0.0640037706934257,0.00661798776955328
LIRCMOP8_BC,middle,distance,3,2000,0.209050046606046,0.128964650000192,-0.153008285453772,-0.110451967079959,-0.000933770808915558,0.0124515639754102,-0.152074514644856,-0.12290353105537,0.0640037706934257,0.00574842184982588
