FE,IGD,HV,guidedCount,problem,stage,mode
84800,0.0174642079810756,0.191926463289178,0,LIRCMOP6_BC,late,pair_only
85000,0.0174310306874584,0.191950167007709,0,LIRCMOP6_BC,late,pair_only
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,raw
20200,0.11603272823664,0.246629714255589,20,LIRCMOP7_BC,early,raw
20400,0.116030986261732,0.246635529342924,0,LIRCMOP7_BC,early,raw
20600,0.115792569028057,0.246802907554765,0,LIRCMOP7_BC,early,raw
20800,0.112906526261483,0.24733700811386,0,LIRCMOP7_BC,early,raw
21000,0.112919149705059,0.247331311438603,0,LIRCMOP7_BC,early,raw
21200,0.112842495109949,0.247374915601449,0,LIRCMOP7_BC,early,raw
21400,0.112808219753769,0.247841737916264,0,LIRCMOP7_BC,early,raw
21600,0.112808219753769,0.247841737916264,0,LIRCMOP7_BC,early,raw
21800,0.112808219753769,0.247841737916264,0,LIRCMOP7_BC,early,raw
22000,0.112808219753769,0.247841737916264,0,LIRCMOP7_BC,early,raw
22200,0.112797886541764,0.247846325840139,0,LIRCMOP7_BC,early,raw
22400,0.112743248565128,0.247875714076081,0,LIRCMOP7_BC,early,raw
22600,0.112701397268373,0.247915078107245,0,LIRCMOP7_BC,early,raw
22800,0.111053246859004,0.248327858818536,0,LIRCMOP7_BC,early,raw
23000,0.110769226473403,0.248418763005864,0,LIRCMOP7_BC,early,raw
23200,0.110769226473403,0.248419252788686,0,LIRCMOP7_BC,early,raw
23400,0.110716982228896,0.24844050148324,0,LIRCMOP7_BC,early,raw
23600,0.110604227326183,0.248505058391477,0,LIRCMOP7_BC,early,raw
23800,0.110437323183686,0.2485949642761,0,LIRCMOP7_BC,early,raw
24000,0.110469768874445,0.248584954507039,0,LIRCMOP7_BC,early,raw
24200,0.110469768874445,0.248584954507039,0,LIRCMOP7_BC,early,raw
24400,0.110469768874445,0.248584954507039,0,LIRCMOP7_BC,early,raw
24600,0.110469768874445,0.248584954507039,0,LIRCMOP7_BC,early,raw
24800,0.110306318410113,0.248657377674345,0,LIRCMOP7_BC,early,raw
25000,0.110306318410113,0.248657549189544,0,LIRCMOP7_BC,early,raw
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,adversarial20
20200,0.11603272823664,0.246629714255589,20,LIRCMOP7_BC,early,adversarial20
20400,0.115971622845461,0.246661885388795,0,LIRCMOP7_BC,early,adversarial20
20600,0.115556206542611,0.246824098500379,0,LIRCMOP7_BC,early,adversarial20
20800,0.115255675804768,0.246932969690408,0,LIRCMOP7_BC,early,adversarial20
21000,0.11521450951108,0.24695634196779,0,LIRCMOP7_BC,early,adversarial20
21200,0.115161694302515,0.246978055436601,0,LIRCMOP7_BC,early,adversarial20
21400,0.114960673528748,0.247098443941321,0,LIRCMOP7_BC,early,adversarial20
21600,0.114960673528748,0.247098443941321,0,LIRCMOP7_BC,early,adversarial20
21800,0.114844830839787,0.24714419208682,0,LIRCMOP7_BC,early,adversarial20
22000,0.114805723339485,0.247511952188717,0,LIRCMOP7_BC,early,adversarial20
22200,0.114781690976397,0.247526688697914,0,LIRCMOP7_BC,early,adversarial20
22400,0.114803108667568,0.247519018188645,0,LIRCMOP7_BC,early,adversarial20
22600,0.11484762234965,0.247503420314501,0,LIRCMOP7_BC,early,adversarial20
22800,0.114406990411953,0.247667736019109,0,LIRCMOP7_BC,early,adversarial20
23000,0.114353401328835,0.247677324967213,0,LIRCMOP7_BC,early,adversarial20
23200,0.110198871799314,0.24851247776486,0,LIRCMOP7_BC,early,adversarial20
23400,0.110198871799314,0.24851247776486,0,LIRCMOP7_BC,early,adversarial20
23600,0.110198871799314,0.248514862180573,0,LIRCMOP7_BC,early,adversarial20
23800,0.110130631361052,0.248541577462325,0,LIRCMOP7_BC,early,adversarial20
24000,0.11010928908174,0.248547448001392,0,LIRCMOP7_BC,early,adversarial20
24200,0.109380955599234,0.248771540908732,0,LIRCMOP7_BC,early,adversarial20
24400,0.109263438958516,0.248827841323477,0,LIRCMOP7_BC,early,adversarial20
24600,0.109179776294195,0.248892009843035,0,LIRCMOP7_BC,early,adversarial20
24800,0.109179776294195,0.248892009843035,0,LIRCMOP7_BC,early,adversarial20
25000,0.108844374622025,0.249029286122209,0,LIRCMOP7_BC,early,adversarial20
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,distance20
20200,0.112618241483774,0.247368155785825,20,LIRCMOP7_BC,early,distance20
20400,0.112612016741501,0.247368903486395,0,LIRCMOP7_BC,early,distance20
20600,0.112612016741501,0.247368903486395,0,LIRCMOP7_BC,early,distance20
20800,0.112612016741501,0.247389446124306,0,LIRCMOP7_BC,early,distance20
21000,0.112309400648532,0.247452447123998,0,LIRCMOP7_BC,early,distance20
21200,0.112308138758962,0.247450835774502,0,LIRCMOP7_BC,early,distance20
21400,0.112287591052242,0.24745848903696,0,LIRCMOP7_BC,early,distance20
21600,0.112252922623713,0.247480118633938,0,LIRCMOP7_BC,early,distance20
21800,0.112230514977664,0.247490220032684,0,LIRCMOP7_BC,early,distance20
22000,0.112241522134638,0.247485852334926,0,LIRCMOP7_BC,early,distance20
22200,0.112135763883213,0.247552831328588,0,LIRCMOP7_BC,early,distance20
22400,0.11221664647878,0.247505348627114,0,LIRCMOP7_BC,early,distance20
22600,0.11221664647878,0.247505348627114,0,LIRCMOP7_BC,early,distance20
22800,0.111922324207042,0.247638451348384,0,LIRCMOP7_BC,early,distance20
23000,0.111997410714703,0.247601604653435,0,LIRCMOP7_BC,early,distance20
23200,0.111997410714703,0.247602273691604,0,LIRCMOP7_BC,early,distance20
23400,0.111973020545221,0.247613238184592,0,LIRCMOP7_BC,early,distance20
23600,0.111054308614063,0.248074401788655,0,LIRCMOP7_BC,early,distance20
23800,0.110856600380045,0.248151619792577,0,LIRCMOP7_BC,early,distance20
24000,0.110802153033624,0.248190372810751,0,LIRCMOP7_BC,early,distance20
24200,0.110792432379428,0.248192469640361,0,LIRCMOP7_BC,early,distance20
24400,0.110765922620327,0.248204804726293,0,LIRCMOP7_BC,early,distance20
24600,0.110739827880096,0.248217559527558,0,LIRCMOP7_BC,early,distance20
24800,0.110739827880096,0.248217559527558,0,LIRCMOP7_BC,early,distance20
25000,0.110718021524589,0.248229092008541,0,LIRCMOP7_BC,early,distance20
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,adversarial2000
20200,0.11603272823664,0.246629714255589,20,LIRCMOP7_BC,early,adversarial2000
20400,0.115678671247172,0.246691918141254,0,LIRCMOP7_BC,early,adversarial2000
20600,0.114575795842101,0.247083535966976,0,LIRCMOP7_BC,early,adversarial2000
20800,0.114575795842101,0.247083535966976,0,LIRCMOP7_BC,early,adversarial2000
21000,0.114546586121696,0.247097416330623,0,LIRCMOP7_BC,early,adversarial2000
21200,0.114113111402792,0.247327963460538,0,LIRCMOP7_BC,early,adversarial2000
21400,0.114010335581228,0.247369945427042,0,LIRCMOP7_BC,early,adversarial2000
21600,0.114010335581228,0.247369945427042,0,LIRCMOP7_BC,early,adversarial2000
21800,0.113998808137489,0.247377148367609,0,LIRCMOP7_BC,early,adversarial2000
22000,0.11393096314425,0.247424168632654,0,LIRCMOP7_BC,early,adversarial2000
22200,0.112423662439189,0.247700773013345,0,LIRCMOP7_BC,early,adversarial2000
22400,0.112374336746201,0.247729973305448,0,LIRCMOP7_BC,early,adversarial2000
22600,0.112351534859456,0.247740184762427,0,LIRCMOP7_BC,early,adversarial2000
22800,0.112318605210398,0.247751124153208,0,LIRCMOP7_BC,early,adversarial2000
23000,0.112299392689986,0.247764918128587,0,LIRCMOP7_BC,early,adversarial2000
23200,0.112299392689986,0.247764918128587,0,LIRCMOP7_BC,early,adversarial2000
23400,0.112299392689986,0.247958025416972,0,LIRCMOP7_BC,early,adversarial2000
23600,0.112247056982398,0.247994278887274,0,LIRCMOP7_BC,early,adversarial2000
23800,0.112247056982398,0.247994278887274,0,LIRCMOP7_BC,early,adversarial2000
24000,0.112247056982398,0.247994278887274,0,LIRCMOP7_BC,early,adversarial2000
24200,0.112248890370464,0.247992638012463,0,LIRCMOP7_BC,early,adversarial2000
24400,0.112248890370464,0.247992638012463,0,LIRCMOP7_BC,early,adversarial2000
24600,0.112281266682421,0.247974841012807,0,LIRCMOP7_BC,early,adversarial2000
24800,0.112151671688642,0.248001769863339,0,LIRCMOP7_BC,early,adversarial2000
25000,0.112131554301025,0.248017171482453,0,LIRCMOP7_BC,early,adversarial2000
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,distance2000
20200,0.116039318357433,0.246626831114243,20,LIRCMOP7_BC,early,distance2000
20400,0.115721493013484,0.246681572970476,0,LIRCMOP7_BC,early,distance2000
20600,0.114683346608209,0.246876965286845,0,LIRCMOP7_BC,early,distance2000
20800,0.11434776093103,0.246995474552807,0,LIRCMOP7_BC,early,distance2000
21000,0.113134626695954,0.247270092525266,0,LIRCMOP7_BC,early,distance2000
21200,0.112993294843838,0.247323484710418,0,LIRCMOP7_BC,early,distance2000
21400,0.112993294843838,0.247323484710418,0,LIRCMOP7_BC,early,distance2000
21600,0.112993294843838,0.247323484710418,0,LIRCMOP7_BC,early,distance2000
21800,0.112851013766158,0.247363882011442,0,LIRCMOP7_BC,early,distance2000
22000,0.111995737571339,0.247598677456323,0,LIRCMOP7_BC,early,distance2000
22200,0.111995737571339,0.247599230703479,0,LIRCMOP7_BC,early,distance2000
22400,0.111995737571339,0.247599230703479,0,LIRCMOP7_BC,early,distance2000
22600,0.111995737571339,0.247599230703479,0,LIRCMOP7_BC,early,distance2000
22800,0.111991505343302,0.247600168834819,0,LIRCMOP7_BC,early,distance2000
23000,0.11197565034792,0.247624725727079,0,LIRCMOP7_BC,early,distance2000
23200,0.111937422697981,0.247636133050286,0,LIRCMOP7_BC,early,distance2000
23400,0.111440881623734,0.247872814835535,0,LIRCMOP7_BC,early,distance2000
23600,0.110319095000923,0.248201810039788,0,LIRCMOP7_BC,early,distance2000
23800,0.110339412163259,0.248200064933009,0,LIRCMOP7_BC,early,distance2000
24000,0.110339412163259,0.248200064933009,0,LIRCMOP7_BC,early,distance2000
24200,0.110335264775914,0.248201270098922,0,LIRCMOP7_BC,early,distance2000
24400,0.110309490445595,0.248216632418339,0,LIRCMOP7_BC,early,distance2000
24600,0.110211980452374,0.248311392875332,0,LIRCMOP7_BC,early,distance2000
24800,0.110035401808457,0.248373201421806,0,LIRCMOP7_BC,early,distance2000
25000,0.109334724290595,0.248537344502779,0,LIRCMOP7_BC,early,distance2000
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,de
20200,0.11603272823664,0.246629714255589,0,LIRCMOP7_BC,early,de
20400,0.11603272823664,0.246629714255589,0,LIRCMOP7_BC,early,de
20600,0.115936064169726,0.246664491820708,0,LIRCMOP7_BC,early,de
20800,0.115964238763192,0.246649515871591,0,LIRCMOP7_BC,early,de
21000,0.115823575293225,0.246701493006207,0,LIRCMOP7_BC,early,de
21200,0.115875002518806,0.246656983400065,0,LIRCMOP7_BC,early,de
21400,0.115960178540532,0.246616725104705,0,LIRCMOP7_BC,early,de
21600,0.115953731325967,0.246623949665702,0,LIRCMOP7_BC,early,de
21800,0.115993922968373,0.246583986084899,0,LIRCMOP7_BC,early,de
22000,0.113115964976134,0.247138141480273,0,LIRCMOP7_BC,early,de
22200,0.11306319535629,0.247166359161164,0,LIRCMOP7_BC,early,de
22400,0.11306319535629,0.247166359161164,0,LIRCMOP7_BC,early,de
22600,0.11306319535629,0.247166359161164,0,LIRCMOP7_BC,early,de
22800,0.113054664304193,0.24717169392186,0,LIRCMOP7_BC,early,de
23000,0.112733541756917,0.247222890599375,0,LIRCMOP7_BC,early,de
23200,0.112678588187071,0.24724848578105,0,LIRCMOP7_BC,early,de
23400,0.11264058918471,0.247258562684865,0,LIRCMOP7_BC,early,de
23600,0.11264058918471,0.247258562684865,0,LIRCMOP7_BC,early,de
23800,0.11264058918471,0.247258562684865,0,LIRCMOP7_BC,early,de
24000,0.112548825634692,0.247293226609535,0,LIRCMOP7_BC,early,de
24200,0.112329010433,0.247411333727624,0,LIRCMOP7_BC,early,de
24400,0.112329010433,0.247411333727624,0,LIRCMOP7_BC,early,de
24600,0.112273272082152,0.247429814165732,0,LIRCMOP7_BC,early,de
24800,0.112273272082152,0.247429814165732,0,LIRCMOP7_BC,early,de
25000,0.112273272082152,0.247566800094408,0,LIRCMOP7_BC,early,de
20000,0.116053950259326,0.246632362990099,0,LIRCMOP7_BC,early,pair_only
20200,0.11606772582634,0.246611855165125,20,LIRCMOP7_BC,early,pair_only
20400,0.11606772582634,0.246611855165125,0,LIRCMOP7_BC,early,pair_only
20600,0.11606772582634,0.246611855165125,0,LIRCMOP7_BC,early,pair_only
20800,0.116062760537674,0.24668886103904,0,LIRCMOP7_BC,early,pair_only
21000,0.115986198543414,0.24671547121677,0,LIRCMOP7_BC,early,pair_only
21200,0.11599414997788,0.246712051732457,0,LIRCMOP7_BC,early,pair_only
21400,0.115628662340246,0.246862229967991,0,LIRCMOP7_BC,early,pair_only
21600,0.115707264742565,0.246821159540628,0,LIRCMOP7_BC,early,pair_only
21800,0.115483257142881,0.246909814456485,0,LIRCMOP7_BC,early,pair_only
22000,0.115483257142881,0.246909814456485,0,LIRCMOP7_BC,early,pair_only
22200,0.115454034295811,0.247005518437897,0,LIRCMOP7_BC,early,pair_only
22400,0.115396655539449,0.247040887064186,0,LIRCMOP7_BC,early,pair_only
22600,0.115396655539449,0.247040887064186,0,LIRCMOP7_BC,early,pair_only
22800,0.115184253168182,0.247118747471901,0,LIRCMOP7_BC,early,pair_only
23000,0.115184253168182,0.247149761834762,0,LIRCMOP7_BC,early,pair_only
23200,0.112746393018586,0.247402382057261,0,LIRCMOP7_BC,early,pair_only
23400,0.112746393018586,0.247402382057261,0,LIRCMOP7_BC,early,pair_only
23600,0.112054143606663,0.247695845373107,0,LIRCMOP7_BC,early,pair_only
23800,0.112054143606663,0.247695845373107,0,LIRCMOP7_BC,early,pair_only
24000,0.112054143606663,0.247695845373107,0,LIRCMOP7_BC,early,pair_only
24200,0.112054143606663,0.247695845373107,0,LIRCMOP7_BC,early,pair_only
24400,0.112014156369829,0.247697915643321,0,LIRCMOP7_BC,early,pair_only
24600,0.112014156369829,0.247697915643321,0,LIRCMOP7_BC,early,pair_only
24800,0.112011477648853,0.24770042056638,0,LIRCMOP7_BC,early,pair_only
25000,0.111967894813314,0.247710287480103,0,LIRCMOP7_BC,early,pair_only
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,raw
50200,0.0788441731624905,0.260189848002519,20,LIRCMOP7_BC,middle,raw
50400,0.0790047479312271,0.260148280039793,0,LIRCMOP7_BC,middle,raw
50600,0.0790047479312271,0.260148280039793,0,LIRCMOP7_BC,middle,raw
50800,0.0789799753600583,0.260166603319121,0,LIRCMOP7_BC,middle,raw
51000,0.0760367642327767,0.260818214693244,0,LIRCMOP7_BC,middle,raw
51200,0.0760367642327767,0.260818214693244,0,LIRCMOP7_BC,middle,raw
51400,0.0760367642327767,0.260818214693244,0,LIRCMOP7_BC,middle,raw
51600,0.0760266161656844,0.260824944508086,0,LIRCMOP7_BC,middle,raw
51800,0.0760020178970691,0.260857968868039,0,LIRCMOP7_BC,middle,raw
52000,0.0760020178970691,0.260857968868039,0,LIRCMOP7_BC,middle,raw
52200,0.0624167313513083,0.265130356690587,0,LIRCMOP7_BC,middle,raw
52400,0.0623065759272735,0.26517846943998,0,LIRCMOP7_BC,middle,raw
52600,0.0622900871090542,0.265187970005312,0,LIRCMOP7_BC,middle,raw
52800,0.0622845185480181,0.26519229307446,0,LIRCMOP7_BC,middle,raw
53000,0.0622733108244064,0.265196865525099,0,LIRCMOP7_BC,middle,raw
53200,0.0616580473434508,0.265605029142765,0,LIRCMOP7_BC,middle,raw
53400,0.0616413512458184,0.265611717755179,0,LIRCMOP7_BC,middle,raw
53600,0.0616169226580212,0.265621172145366,0,LIRCMOP7_BC,middle,raw
53800,0.0615917965847015,0.265629270101564,0,LIRCMOP7_BC,middle,raw
54000,0.061523308777933,0.26566470516979,0,LIRCMOP7_BC,middle,raw
54200,0.061523308777933,0.26566470516979,0,LIRCMOP7_BC,middle,raw
54400,0.0614651926052392,0.265695723869529,0,LIRCMOP7_BC,middle,raw
54600,0.0614651926052392,0.265695723869529,0,LIRCMOP7_BC,middle,raw
54800,0.0614651926052392,0.265695723869529,0,LIRCMOP7_BC,middle,raw
55000,0.0614752211464987,0.265691929296764,0,LIRCMOP7_BC,middle,raw
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,adversarial20
50200,0.0788441731624905,0.260189848002519,20,LIRCMOP7_BC,middle,adversarial20
50400,0.0789501669563691,0.260165258902567,0,LIRCMOP7_BC,middle,adversarial20
50600,0.0790047479312271,0.260148280039793,0,LIRCMOP7_BC,middle,adversarial20
50800,0.0790047479312271,0.260145790765317,0,LIRCMOP7_BC,middle,adversarial20
51000,0.0790003321813068,0.260147471926101,0,LIRCMOP7_BC,middle,adversarial20
51200,0.0789893613743327,0.260155073766317,0,LIRCMOP7_BC,middle,adversarial20
51400,0.0792142281610808,0.260085705713935,0,LIRCMOP7_BC,middle,adversarial20
51600,0.0823223016508127,0.26054719591908,0,LIRCMOP7_BC,middle,adversarial20
51800,0.0821463572718842,0.260554608417498,0,LIRCMOP7_BC,middle,adversarial20
52000,0.0821463572718842,0.260554608417498,0,LIRCMOP7_BC,middle,adversarial20
52200,0.0820445353254669,0.260596827320128,0,LIRCMOP7_BC,middle,adversarial20
52400,0.0820445353254669,0.260596827320128,0,LIRCMOP7_BC,middle,adversarial20
52600,0.0819897927214938,0.260636266425971,0,LIRCMOP7_BC,middle,adversarial20
52800,0.0819897927214938,0.260636266425971,0,LIRCMOP7_BC,middle,adversarial20
53000,0.0819897927214938,0.260636266425971,0,LIRCMOP7_BC,middle,adversarial20
53200,0.0819891975223905,0.260637900257843,0,LIRCMOP7_BC,middle,adversarial20
53400,0.0819955133983356,0.260636935962524,0,LIRCMOP7_BC,middle,adversarial20
53600,0.0819955133983356,0.260636935962524,0,LIRCMOP7_BC,middle,adversarial20
53800,0.079487668249273,0.260725996305522,0,LIRCMOP7_BC,middle,adversarial20
54000,0.0794728690559695,0.260734349260075,0,LIRCMOP7_BC,middle,adversarial20
54200,0.0765673206025523,0.262480757131543,0,LIRCMOP7_BC,middle,adversarial20
54400,0.0727688307197889,0.265025284512395,0,LIRCMOP7_BC,middle,adversarial20
54600,0.0727341084624483,0.265046462454565,0,LIRCMOP7_BC,middle,adversarial20
54800,0.072254751876329,0.265172914200822,0,LIRCMOP7_BC,middle,adversarial20
55000,0.0620664314378104,0.267072758585381,0,LIRCMOP7_BC,middle,adversarial20
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,distance20
50200,0.0788441731624905,0.260189848002519,20,LIRCMOP7_BC,middle,distance20
50400,0.0776474894922533,0.261055754211267,0,LIRCMOP7_BC,middle,distance20
50600,0.0773725452405826,0.261125829097772,0,LIRCMOP7_BC,middle,distance20
50800,0.0774153680332458,0.261117339448055,0,LIRCMOP7_BC,middle,distance20
51000,0.0775800540178476,0.261054254841596,0,LIRCMOP7_BC,middle,distance20
51200,0.0775338832045347,0.261076407786059,0,LIRCMOP7_BC,middle,distance20
51400,0.0775039915531989,0.261093123475361,0,LIRCMOP7_BC,middle,distance20
51600,0.077551760278286,0.261071688525081,0,LIRCMOP7_BC,middle,distance20
51800,0.0775694969671058,0.261061032741164,0,LIRCMOP7_BC,middle,distance20
52000,0.0777912651027158,0.260990298478768,0,LIRCMOP7_BC,middle,distance20
52200,0.0777208091850064,0.261017019885894,0,LIRCMOP7_BC,middle,distance20
52400,0.0776849181880905,0.261033085974094,0,LIRCMOP7_BC,middle,distance20
52600,0.0776849181880905,0.261033085974094,0,LIRCMOP7_BC,middle,distance20
52800,0.0776379036897388,0.261050403645211,0,LIRCMOP7_BC,middle,distance20
53000,0.0776379036897388,0.261050403645211,0,LIRCMOP7_BC,middle,distance20
53200,0.0775970074197194,0.2610654409324,0,LIRCMOP7_BC,middle,distance20
53400,0.0774943444359019,0.261112201098972,0,LIRCMOP7_BC,middle,distance20
53600,0.0802800511318005,0.261925623261462,0,LIRCMOP7_BC,middle,distance20
53800,0.0802869329040651,0.261920291365985,0,LIRCMOP7_BC,middle,distance20
54000,0.0803787898854127,0.261860634436186,0,LIRCMOP7_BC,middle,distance20
54200,0.0803421935149411,0.261877932318439,0,LIRCMOP7_BC,middle,distance20
54400,0.0803542092927227,0.261873079305117,0,LIRCMOP7_BC,middle,distance20
54600,0.0731888665001966,0.261843596533511,0,LIRCMOP7_BC,middle,distance20
54800,0.0731886741958752,0.261845250247476,0,LIRCMOP7_BC,middle,distance20
55000,0.078818249084266,0.26196623059854,0,LIRCMOP7_BC,middle,distance20
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,adversarial2000
50200,0.0788441731624905,0.260189848002519,20,LIRCMOP7_BC,middle,adversarial2000
50400,0.0727793155088883,0.263017168145146,0,LIRCMOP7_BC,middle,adversarial2000
50600,0.0727894363873833,0.263010557405713,0,LIRCMOP7_BC,middle,adversarial2000
50800,0.0727894363873833,0.263010557405713,0,LIRCMOP7_BC,middle,adversarial2000
51000,0.0729258120138538,0.262970893247073,0,LIRCMOP7_BC,middle,adversarial2000
51200,0.0729258120138538,0.262970893247073,0,LIRCMOP7_BC,middle,adversarial2000
51400,0.0728920267762248,0.262987674940321,0,LIRCMOP7_BC,middle,adversarial2000
51600,0.0728430313669092,0.263049615253839,0,LIRCMOP7_BC,middle,adversarial2000
51800,0.0728447807209978,0.263128393801187,0,LIRCMOP7_BC,middle,adversarial2000
52000,0.072815572835355,0.263149678415885,0,LIRCMOP7_BC,middle,adversarial2000
52200,0.072815572835355,0.26319348249123,0,LIRCMOP7_BC,middle,adversarial2000
52400,0.0727840394692395,0.263208012118027,0,LIRCMOP7_BC,middle,adversarial2000
52600,0.0727840394692395,0.263208012118027,0,LIRCMOP7_BC,middle,adversarial2000
52800,0.0724879687677191,0.263330595345048,0,LIRCMOP7_BC,middle,adversarial2000
53000,0.072378322414809,0.263356380523033,0,LIRCMOP7_BC,middle,adversarial2000
53200,0.072378322414809,0.263356380523033,0,LIRCMOP7_BC,middle,adversarial2000
53400,0.0722066981256196,0.263529159946971,0,LIRCMOP7_BC,middle,adversarial2000
53600,0.0722282194087545,0.26352357268799,0,LIRCMOP7_BC,middle,adversarial2000
53800,0.0723367224171589,0.263480764954713,0,LIRCMOP7_BC,middle,adversarial2000
54000,0.0723759378453838,0.263461394458585,0,LIRCMOP7_BC,middle,adversarial2000
54200,0.0723671870137883,0.263463272830002,0,LIRCMOP7_BC,middle,adversarial2000
54400,0.0723249094962112,0.263478336206197,0,LIRCMOP7_BC,middle,adversarial2000
54600,0.0720012474906686,0.263613120840612,0,LIRCMOP7_BC,middle,adversarial2000
54800,0.0719369455133413,0.263635185919571,0,LIRCMOP7_BC,middle,adversarial2000
55000,0.0719253119550204,0.263642389826736,0,LIRCMOP7_BC,middle,adversarial2000
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,distance2000
50200,0.0835964055344069,0.260437889106454,20,LIRCMOP7_BC,middle,distance2000
50400,0.0835530896508281,0.260449903702211,0,LIRCMOP7_BC,middle,distance2000
50600,0.0835530896508281,0.260449903702211,0,LIRCMOP7_BC,middle,distance2000
50800,0.0763143020414677,0.261123760378191,0,LIRCMOP7_BC,middle,distance2000
51000,0.0763143020414677,0.261123760378191,0,LIRCMOP7_BC,middle,distance2000
51200,0.0763292856616312,0.261130922253368,0,LIRCMOP7_BC,middle,distance2000
51400,0.0763226493693149,0.261140415279659,0,LIRCMOP7_BC,middle,distance2000
51600,0.0763226493693149,0.261140415279659,0,LIRCMOP7_BC,middle,distance2000
51800,0.0764286431631935,0.261135290163106,0,LIRCMOP7_BC,middle,distance2000
52000,0.0763789142445853,0.261156647220136,0,LIRCMOP7_BC,middle,distance2000
52200,0.0731588607572059,0.261792669105042,0,LIRCMOP7_BC,middle,distance2000
52400,0.0731518492050596,0.261800192428153,0,LIRCMOP7_BC,middle,distance2000
52600,0.0731952708896225,0.261786118680663,0,LIRCMOP7_BC,middle,distance2000
52800,0.0731276370464406,0.261806243881946,0,LIRCMOP7_BC,middle,distance2000
53000,0.0731276370464406,0.261806243881946,0,LIRCMOP7_BC,middle,distance2000
53200,0.0731276370464406,0.261806243881946,0,LIRCMOP7_BC,middle,distance2000
53400,0.0715749325563148,0.262368151277291,0,LIRCMOP7_BC,middle,distance2000
53600,0.0715749325563148,0.262368151277291,0,LIRCMOP7_BC,middle,distance2000
53800,0.0715749325563148,0.262368151277291,0,LIRCMOP7_BC,middle,distance2000
54000,0.0715739419598557,0.262368245176476,0,LIRCMOP7_BC,middle,distance2000
54200,0.0715739419598557,0.262368333886355,0,LIRCMOP7_BC,middle,distance2000
54400,0.0715739419598557,0.262368245176476,0,LIRCMOP7_BC,middle,distance2000
54600,0.0715739419598557,0.262368245176476,0,LIRCMOP7_BC,middle,distance2000
54800,0.0715739419598557,0.262368245176476,0,LIRCMOP7_BC,middle,distance2000
55000,0.0715722415946136,0.262369667752504,0,LIRCMOP7_BC,middle,distance2000
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,de
50200,0.0788441731624905,0.260189848002519,0,LIRCMOP7_BC,middle,de
50400,0.0789466815092062,0.260166596806767,0,LIRCMOP7_BC,middle,de
50600,0.0790012624840641,0.260149617943993,0,LIRCMOP7_BC,middle,de
50800,0.0790012624840641,0.260147128669518,0,LIRCMOP7_BC,middle,de
51000,0.0789988621880229,0.260148817708441,0,LIRCMOP7_BC,middle,de
51200,0.0789118811048604,0.260156479385764,0,LIRCMOP7_BC,middle,de
51400,0.0799699079491092,0.260358656002889,0,LIRCMOP7_BC,middle,de
51600,0.0799733724575395,0.260353843822303,0,LIRCMOP7_BC,middle,de
51800,0.0799733724575395,0.260353843822303,0,LIRCMOP7_BC,middle,de
52000,0.0729592270105168,0.262452460260419,0,LIRCMOP7_BC,middle,de
52200,0.072959823480864,0.262445964923617,0,LIRCMOP7_BC,middle,de
52400,0.072947814463078,0.262448696016698,0,LIRCMOP7_BC,middle,de
52600,0.0728224889146355,0.262481759800102,0,LIRCMOP7_BC,middle,de
52800,0.0715449955469226,0.26246812315858,0,LIRCMOP7_BC,middle,de
53000,0.0715449955469226,0.26246812315858,0,LIRCMOP7_BC,middle,de
53200,0.0716711969615621,0.262424333926417,0,LIRCMOP7_BC,middle,de
53400,0.0716920048272196,0.262423532077338,0,LIRCMOP7_BC,middle,de
53600,0.071662079428461,0.262440685325901,0,LIRCMOP7_BC,middle,de
53800,0.071662079428461,0.262440685325901,0,LIRCMOP7_BC,middle,de
54000,0.0716265235357259,0.262452387080251,0,LIRCMOP7_BC,middle,de
54200,0.0716265235357259,0.262452387080251,0,LIRCMOP7_BC,middle,de
54400,0.0715960471193003,0.262465012462532,0,LIRCMOP7_BC,middle,de
54600,0.0716252418187145,0.262455069868631,0,LIRCMOP7_BC,middle,de
54800,0.0716093527560337,0.262466601661109,0,LIRCMOP7_BC,middle,de
55000,0.0716093527560337,0.262466601661109,0,LIRCMOP7_BC,middle,de
50000,0.0791380824412716,0.260086534125296,0,LIRCMOP7_BC,middle,pair_only
50200,0.0788441731624905,0.260189848002519,20,LIRCMOP7_BC,middle,pair_only
50400,0.0786349724893315,0.26022134570681,0,LIRCMOP7_BC,middle,pair_only
50600,0.0786349724893315,0.260305485436788,0,LIRCMOP7_BC,middle,pair_only
50800,0.0786252091465204,0.260306448054679,0,LIRCMOP7_BC,middle,pair_only
