addedUpdates,distanceBefore,distanceAfter,distanceChange,fullVsAdversarialCosine,fullVsUsedCosine,adamDirectionalDerivative,adamStepNorm,adversarialGradientNorm,distanceGradientNorm,usedGradientNorm,problem,stage,stream,fraction,fractionalDistance,fractionalChange
1,0.732143674868142,0.724192430982747,-0.00795124388539492,0.323218071885097,0.323218071885097,-0.00966890936119589,0.0368821945133367,1.31028399567319,1.36470874458832,1.31028399567319,LIRCMOP8_BC,middle,2,1,0.724192430982747,-0.00795124388539492
1,0.732143674868142,0.721176675558226,-0.0109669993099165,0.537443495452927,0.537443495452927,-0.0148529774618895,0.0421060783434238,1.70065029306909,1.52552177016067,1.70065029306909,LIRCMOP8_BC,middle,3,0.01,0.731995513678109,-0.000148161190032692
1,0.732143674868142,0.721176675558226,-0.0109669993099165,0.537443495452927,0.537443495452927,-0.0148529774618895,0.0421060783434238,1.70065029306909,1.52552177016067,1.70065029306909,LIRCMOP8_BC,middle,3,0.1,0.730695322748524,-0.00144835211961802
1,0.732143674868142,0.721176675558226,-0.0109669993099165,0.537443495452927,0.537443495452927,-0.0148529774618895,0.0421060783434238,1.70065029306909,1.52552177016067,1.70065029306909,LIRCMOP8_BC,middle,3,1,0.721176675558226,-0.0109669993099165
1,0.756548139157312,0.710646107652078,-0.0459020315052341,0.783107572555606,0.783107572555606,-0.0750061923916241,0.0603737268285409,3.59379907058392,2.90707479315187,3.59379907058392,LIRCMOP8_BC,late,1,0.01,0.755800879729542,-0.000747259427769542
1,0.756548139157312,0.710646107652078,-0.0459020315052341,0.783107572555606,0.783107572555606,-0.0750061923916241,0.0603737268285409,3.59379907058392,2.90707479315187,3.59379907058392,LIRCMOP8_BC,late,1,0.1,0.749338581901891,-0.00720955725542061
1,0.756548139157312,0.710646107652078,-0.0459020315052341,0.783107572555606,0.783107572555606,-0.0750061923916241,0.0603737268285409,3.59379907058392,2.90707479315187,3.59379907058392,LIRCMOP8_BC,late,1,1,0.710646107652078,-0.0459020315052341
1,0.756548139157312,0.714038220570795,-0.0425099185865168,0.778175684748909,0.778175684748909,-0.069958344696106,0.0593856831601798,3.44596820446659,3.4299776719533,3.44596820446659,LIRCMOP8_BC,late,2,0.01,0.755851259680242,-0.000696879477069534
1,0.756548139157312,0.714038220570795,-0.0425099185865168,0.778175684748909,0.778175684748909,-0.069958344696106,0.0593856831601798,3.44596820446659,3.4299776719533,3.44596820446659,LIRCMOP8_BC,late,2,0.1,0.749830747384907,-0.00671739177240538
1,0.756548139157312,0.714038220570795,-0.0425099185865168,0.778175684748909,0.778175684748909,-0.069958344696106,0.0593856831601798,3.44596820446659,3.4299776719533,3.44596820446659,LIRCMOP8_BC,late,2,1,0.714038220570795,-0.0425099185865168
